Jalkaranta|Lahti|K|1992|1473|109000|74|Sarvikatu 4 B
Metsäkangas|Lahti|K|2014|2055|145900|71|Satulakatu 31 A
Uusikylä|Lahti|O|1992|1284|147000|114.5|Yhteiskouluntie 44 A
Patomäki|Lahti|O|1973|557|78000|140|Lokinkatu 26
Keskusta|Lahti|K|1961|1919|119000|62|Rautatienkatu 10
Ankkuri|Lahti|K|2011|3292|139900|42.5|Proomukatu 2 A
Metsäpelto|Lahti|K|1967|972|69000|71|Metsärinteenkatu 11 C
Kivimaa|Lahti|K|1967|786|55000|70|Kyrölänkatu 4 A
Keski-Lahti|Lahti|K|2013|4200|525000|125|Panimokatu 14 as
Metsäpelto|Lahti|K|1966|581|25000|43|Annikintie 1
Kärpänen|Lahti|K|1978|726|49000|67.5|Katsastajankatu 13 B
Keskusta|Lahti|K|1943|3915|189900|48.5|Mariankatu 12 C
Keskusta|Lahti|K|1943|3849|205900|53.5|Mariankatu 12 C
keskusta|Lahti|K|2014|3198|167900|52.5|Vesijärvenkatu 21 A
Mukkula|Lahti|K|2013|2038|102900|50.5|Huvikatu 8 A
Hennala|Lahti|K|1973|952|59000|62|Kasarmikatu 1 C
Patomäki|Lahti|O|1973|1774|220000|124|Tikankatu 27
Mukkula|Lahti|K|1966|942|49000|52|Tanssimäenkatu 7 B
Kilpiäinen|Lahti|K|1968|1107|67000|60.5|Poutakatu 6 B
Malski|Lahti|K|2015|2848|170900|60|Päijänteenkatu 7 A
Malski|Lahti|K|2015|3284|160900|49|Päijänteenkatu 7 A
Möysä|Lahti|K|1971|832|77000|92.5|Tulikallionkatu 3 A
Metsäkangas|Lahti|K|1976|618|47000|76|Kaviokatu 2-4 C
Tuomenoja|Lahti|O|1978|1174|257000|219|Tuomenojankatu 18
Metsäkangas|Lahti|K|1980|849|79000|93|Suitsikatu 4 E
Riihelä|Lahti|R|1978|1227|54000|44|Erviänkatu 58 B
Paavola|Lahti|K|1959|2341|59000|25.2|Oikokatu 6 A
Pirttiharju|Lahti|O|1989|1682|259000|154|Sorakatu 14
Liipola|Lahti|K|1974|1006|78000|77.5|Jyrkänkatu 9 C
Metsäkangas|Lahti|K|2014|2607|106900|41|Satulakatu 31 A
Sopenkorpi|Lahti|K|2013|2564|126900|49.5|Hämeenlinnantie 18 A
Laune|Lahti|K|2013|2503|108900|43.5|Launeenkatu 76 D
Laune|Lahti|K|2013|2515|111900|44.5|Launeenkatu 76 A
Keskusta|Lahti|K|1962|1756|79000|45|Vuorikatu 9
Turranmetsä|Lahti|O|2007|1827|285000|156|Roopentie 5
Metsäkangas|Lahti|K|1976|684|52000|76|Kaviokatu 2-4
Kasakkamäki|Lahti|O|1974|1090|218000|200|Riihelänkatu 77
Nastola|Lahti|K|1965|909|55000|60.5|Aurantie 5 B
Jalkaranta|Lahti|K|1975|1357|78000|57.5|Sarvikatu 8
Renkomäki|Lahti|O|2024|3270|294300|90|Jupiterkatu 2 B
Villähde|Lahti|O|1949|2167|195000|90|Villähteentie 318
Keskusta|Lahti|K|1959|1403|79000|56.3|Oikokatu 6
Karisto|Lahti|R|2012|2358|224000|95|Alahanganpolku 2
Kivimaa|Lahti|O|1942|1961|249000|127|Ruotsinkatu 5
Keskusta|Lahti|K|2000|3189|228000|71.5|Kirkkokatu 23
Takkula|Lahti|O|1992|1568|428000|273|Hietarannankatu 17
Kanerva|Lahti|R|1989|1316|129000|98|Opintie 9 as
Kilpiäinen|Lahti|R|1970|1163|139500|120|Kevätkatu 14
Keskusta|Lahti|K|1963|2284|265000|116|Ahvenistonkatu 4 A
Tonttila|Lahti|K|1970|997|73800|74|Riihitarhankatu 5
Metsämaa|Lahti|K|1969|1006|79500|79|Riekontie 9
Laune|Lahti|K|1962|952|59000|62|Mäntsäläntie 44 as
Liipola|Lahti|K|1974|965|55000|57|Jyrkänkatu 3 D
Kunnas|Lahti|R|1991|1774|165000|93|Kasvitarhankatu 3 C
Kokkokallio|Lahti|K|1972|1260|73700|58.5|Kokkokallionkatu 11
Kiveriö|Lahti|K|1965|900|54000|60|Pohjanakanpolku 1 A
Keskusta|Lahti|K|1962|2325|279000|120|Sibeliuksenkatu 4
Mukkula|Lahti|K|1967|745|39500|53|Timonkatu 2
Renkomäki|Lahti|O|1998|1671|279000|167|Tukkikatu 1
Kerinkallio|Lahti|R|1949|1867|168000|90|Kerintie 19
Keskusta|Lahti|K|1990|2838|227000|80|Vapaudenkatu 1 B
Villähde|Lahti|O|2018|2242|269000|120|Vihtorintie 34
Kiveriö|Lahti|O|1960|700|70000|100|Kyllikintie 14
Kaukkari|Lahti|O|0|1667|115000|69|Tuohimäenkatu 15
Liipola|Lahti|K|1974|817|47000|57.5|Jyrkänkatu 9
Jalkaranta|Lahti|K|1973|1309|89000|68|Vuorisenkatu 5 A
Keski-Lahti|Lahti|K|1963|2917|87500|30|Yrjönkatu 7 B
Metsämaa|Lahti|K|1969|987|78000|79|Riekontie 9
Nastola-Villähde|Lahti|R|1982|1350|108000|80|Laulurastaantie 14
Keskusta|Lahti|K|2023|4875|312000|64|Onnelantie 2 A
Ankkuri|Lahti|K|2000|2587|119000|46|Tyyrpuurinkatu 4 B
Paavola|Lahti|K|1972|2116|73000|34.5|Elokatu 4
Ahtiala|Lahti|R|2006|2129|149000|70|Harjuniemenkatu 1-3
Keskusta|Lahti|K|1948|2684|179800|67|Aleksanterinkatu 33
Nastola|Lahti|K|1956|665|74500|112|Maitotie 2
Nastola-Kirkonkylä|Lahti|K|1956|610|44500|73|Maitotie 2
Ankkuri|Lahti|K|2010|2400|144000|60|Pollarikatu 7
Keskusta|Lahti|K|2015|3878|159000|41|Päijänteenkatu 7 A
Ankkuri|Lahti|K|2011|2745|129000|47|Paapuurinkatu 4
Pyhättömänmäki|Lahti|K|1965|1348|89000|66|Laitakatu 5 A
Keijupuisto|Lahti|K|2006|2023|89000|44|Keijutie 9
Pyhätön|Lahti|K|1960|1895|144000|76|Laitakatu 14 A
Tonttila|Lahti|K|1973|1160|109000|94|Ala-Tonttilankatu 7 As
Hennala|Lahti|K|2019|535|24603|46|Wolter Ramsayn katu 9
Riihelä|Lahti|K|1978|1196|64000|53.5|Törmäkatu 13
Liipola|Lahti|K|1974|730|44900|61.5|Pihtikatu 7 C
Paavola|Lahti|K|2014|3429|240000|70|Vesijärvenkatu 21 A
