Pyynikki|Tampere|K|2020|6526|186000|28.5|Nahkakuja 3 A
Käpylä|Tampere|K|2007|3103|166000|53.5|Käpytie 8
Haukiluoma|Tampere|K|2017|3368|128000|38|Pahkakatu 12
Kissanmaa|Tampere|K|2016|3818|168000|44|Kissanmaankatu 5
Ranta-Tampella|Tampere|K|2026|7432|609400|82|Aspinniemenkatu 3 A 17
Ranta-Tampella|Tampere|K|2026|7732|603100|78|Aspinniemenkatu 3 A 23
Ranta-Tampella|Tampere|K|2026|7921|617800|78|Aspinniemenkatu 3 A 27
Ranta-Tampella|Tampere|K|2026|7060|578900|82|Aspinniemenkatu 3 A 7
Ranta-Tampella|Tampere|K|2026|7195|284200|39.5|Aspinniemenkatu 3 A 6
Ranta-Tampella|Tampere|K|2026|8608|671400|78|Aspinniemenkatu 3 A 35
Ranta-Tampella|Tampere|K|2026|7138|321200|45|Aspinniemenkatu 3 A 19
Ranta-Tampella|Tampere|K|2026|6888|523500|76|Aspinniemenkatu 3 A 32
Ranta-Tampella|Tampere|K|2026|7804|639900|82|Aspinniemenkatu 3 A 26
Ranta-Tampella|Tampere|K|2026|8030|317200|39.5|Aspinniemenkatu 3 A 25
Ranta-Tampella|Tampere|K|2026|6505|494400|76|Aspinniemenkatu 3 A 24
Ranta-Tampella|Tampere|K|2026|6598|296900|45|Aspinniemenkatu 3 A 4
Ranta-Tampella|Tampere|K|2026|7990|655200|82|Aspinniemenkatu 3 A 30
Ranta-Tampella|Tampere|K|2026|8299|327800|39.5|Aspinniemenkatu 3 A 29
Kaleva|Tampere|K|1960|3029|159000|52.5|Pellervonkatu 18
Hämeenpuisto|Tampere|K|1939|4831|285000|59|Hämeenpuisto 35
Tammela|Tampere|K|1976|2814|159000|56.5|Ilmarinkatu 14 A
Messukylä|Tampere|K|2019|4086|284000|69.5|Messukylänkatu 30
Aitoniemi|Tampere|O|2006|3159|1150000|364|Pirttiläntie 32
Kaukajärvi|Tampere|R|1972|2252|268000|119|Muinaishaudankatu 10
Tammela|Tampere|K|1980|3069|178000|58|Pohjankulma 4
Armonkallio|Tampere|R|1907|4200|399000|95|Siltakatu 17 As
Keskusta|Tampere|K|1966|4505|241000|53.5|Rautatienkatu 9
Hervantajärvi|Tampere|K|2021|3507|249000|71|Makkarajärvenkatu 72 A
Ruotula|Tampere|R|1960|4439|435000|98|Kumputie 2
Kaleva|Tampere|K|2011|3705|214900|58|Tursonkatu 5
Juhannuskylä|Tampere|K|1986|3955|348000|88|Polvikatu 2
Tammela|Tampere|K|1980|3013|235000|78|Tapionkatu 19 A
Amuri|Tampere|K|1989|3743|204000|54.5|Mustanlahdenkatu 6 A
Siltakatu 12|Tampere|K|1914|2657|165000|62.1|Siltakatu 12
Kaleva|Tampere|K|1963|2972|269000|90.5|Sammonkatu 41 D
Janka|Tampere|K|2005|2614|230000|88|Alasniitynkatu 4
Rahola|Tampere|K|1972|1957|112500|57.5|Vanha kirkkotie 21 E
Viinikka|Tampere|K|1946|2094|67000|32|Kortteentie 5
Kaakinmaa|Tampere|K|1962|4013|299000|74.5|Satamakatu 16
Härmälä|Tampere|K|1961|1728|89000|51.5|Härmälänkatu 25 A
Niemenranta|Tampere|K|2021|3762|269000|71.5|Suvialankaari 11 A
Pappila|Tampere|K|2022|4833|159500|33|Hanhenmäenkatu 1 C
Vuores|Tampere|R|2019|3618|398000|110|Takamaanrinne 37 B
Tammela|Tampere|K|2016|4472|199000|44.5|Pohjolankatu 29
Hämeenpuisto|Tampere|K|1960|4655|135000|29|Hämeenpuisto 13
Hyhky|Tampere|K|1983|3014|107000|35.5|Huovarinkatu 5
Ikuri|Tampere|O|1999|2941|357000|121.4|Karjankellonkatu 7
Hämeenpuisto|Tampere|K|1939|4020|184900|46|Hallituskatu 17
Korkinmäki|Tampere|K|1994|2826|195000|69|Kaiturinkatu 16 D
Keskusta|Tampere|K|1961|4318|285000|66|Aleksanterinkatu 29 A
Pispala|Tampere|O|1920|1544|298000|193|Pohjanmaantie 14
Härmälänranta|Tampere|K|2026|5965|357900|60|Siivekkeenkatu 9 A 25
Härmälänranta|Tampere|K|2026|5793|234600|40.5|Siivekkeenkatu 9 A 14
Kaakinmaa|Tampere|K|1960|3414|198000|58|Hallituskatu 21 D
Hakametsä|Tampere|K|1984|3065|305000|99.5|Riihipellonkatu 3
Uusikylä|Tampere|K|1965|2636|145000|55|Keltinkatu 4-6 G
Härmälä|Tampere|R|1938|575|69000|120|Lepolantie 13
Tammela|Tampere|K|1980|2904|212000|73|Pohjankulma 4 B
Vuores|Tampere|R|2022|3990|399000|100|Koukkurannankatu 18 A
Onkiniemi|Tampere|K|1954|3650|146000|40|Onkiniemenkatu 3
Lukonmäki|Tampere|O|1974|2565|354000|138|Nestorinkuja 9
Tammela|Tampere|K|1971|5377|164000|30.5|Kullervonkatu 9
Annala|Tampere|K|2021|4400|99000|22.5|Ojavainionkatu 4
Annala|Tampere|R|1975|1795|175000|97.5|Ylisenkatu 3
Tammela|Tampere|K|1961|2975|249900|84|Itsenäisyydenkatu 15 A
Kumpula|Tampere|K|1962|2145|118000|55|Kumpulantie 11 A
Hervanta|Tampere|K|2026|559|29917|53.5|Aasianpiha 2 ja 6
Härmälänranta|Tampere|K|2026|4717|148600|31.5|Siivekkeenkatu 9 A 02
Härmälänranta|Tampere|K|2026|6672|583800|87.5|Siivekkeenkatu 9 A 26
Härmälänranta|Tampere|K|2026|5549|205300|37|Siivekkeenkatu 9 A 08
Hervanta|Tampere|K|2026|542|34695|64|Aasianpiha 2 ja 6
Kalkku|Tampere|O|2008|2361|392000|166|Leirikatu 13
Niemenranta|Tampere|K|2025|623|31166|50|Suvialankaari 1
Pyynikki|Tampere|K|1921|3735|449000|120.2|Palomäentie 38 A
Armonkallio|Tampere|K|1927|3226|150000|46.5|Pajakatu 7 A
Vuores|Tampere|K|2018|569|21059|37|Koukkuhuhta 1 C 70
Haihara|Tampere|R|1978|2372|485000|204.5|Routakatu 18
Santalahti|Tampere|K|2023|5181|215000|41.5|Tiporaitti 5
Järvensivu|Tampere|K|2007|3940|399900|101.5|Järvensivuntie 7
Keskusta|Tampere|K|1961|4276|325000|76|Aleksanterinkatu 29
Tesoma|Tampere|R|2026|4317|379900|88|Raiskionkatu 15 D
Tesoma|Tampere|K|2026|3944|390500|99|Raiskionkatu 15 C
Uusikylä|Tampere|K|1970|1393|78000|56|Takahuhdintie 46 B
Tesoma|Tampere|R|2026|4355|243900|56|Raiskionkatu 15 D
Hakametsä|Tampere|K|2017|3748|179900|48|Harankatu 9 A
Epilä|Tampere|K|2004|3917|235000|60|Nahkatehtaankatu 3
Huikas|Tampere|K|1975|2317|139000|60|Jukolankatu 2 B
Kaleva|Tampere|K|1960|3425|149000|43.5|Sammonkatu 29
Keskusta|Tampere|K|1958|3819|275000|72|Tuomiokirkonkatu 34 A
Hyhky|Tampere|O|2012|3477|598000|172|Huovarinkatu 8A
Niemenranta|Tampere|K|2017|3934|179000|45.5|Federleynkatu 44 A
Santalahti|Tampere|K|2000|3569|298000|83.5|Rantatie 25 E
Hatanpää|Tampere|K|2002|3939|195000|49.5|Hatanpään puistokuja 30 B
Hatanpää|Tampere|K|1998|4154|189000|45.5|Vihilahdenkatu 14 A
Hervanta|Tampere|K|1977|1294|72442|56|Ruovedenkatu 13
Kaukajärvi|Tampere|K|2024|4227|298000|70.5|Isolammenkatu 15 A38
Kaukajärvi|Tampere|K|2024|3304|244470|74|Isolammenkatu 15 A1
Kissanmaa|Tampere|K|2025|4403|345600|78.5|Hipposkylänkuja 12 A26
Kissanmaa|Tampere|K|2025|4418|311445|70.5|Hipposkylänkuja 12 A52
Kissanmaa|Tampere|K|2025|3725|292410|78.5|Hipposkylänkuja 12 A10
Amuri|Tampere|K|1988|3670|167000|45.5|Kortelahdenkatu 7
Pispala|Tampere|K|1930|3148|85000|27|Rinnekatu 31 A
Kaleva|Tampere|K|1956|3831|218000|56.9|Kaskitie 17
Rahola|Tampere|K|1964|1561|79000|50.6|Tuularinkatu 2 A
Ranta-Tampella|Tampere|K|2023|9939|1142938|115|Ranta-Tampellan katu 27 A 37
Ranta-Tampella|Tampere|K|2023|8818|273362|31|Ranta-Tampellan katu 27 A 35
Ranta-Tampella|Tampere|K|2024|5822|480300|82.5|Koelaitoksenkatu 6 A 20
Keskusta|Tampere|K|2024|7064|490960|69.5|Otavalankatu 8 A 12
Marjamäenkatu 14 F|Tampere|O|1965|2075|249000|120|Marjamäenkatu 14 F
Niemenranta|Tampere|K|2017|4325|131900|30.5|Raamikatu 18 A
Niemenranta|Tampere|K|2017|3998|171900|43|Meesakatu 3 A
Annala|Tampere|K|2016|3039|155000|51|Juvankatu 81 A
Hervanta|Tampere|K|1988|1230|75000|61|Nosturinraitti 2
Vuores|Tampere|K|2015|514|32391|63|Asuntamaanrinne 1 A 14
Multisilta|Tampere|K|2019|3907|84000|21.5|Perkkoonkatu 1
Annala|Tampere|R|2015|3351|253000|75.5|Kaipasenrinne 10
Ranta-Tampella|Tampere|K|2019|6714|235000|35|Ranta-Tampellan katu 9
Tesoma|Tampere|K|1980|1627|48000|29.5|Virontörmänkatu 1 A
Niemenranta|Tampere|K|2018|4610|189000|41|Raamikatu 10
