Simonkylä|Vantaa|K|2019|742|47856|64.5|Malminiityntie 26
Keimolanmäki|Vantaa|K|2016|622|46924|75.5|Keimolankaarre 9
Myyrmäki|Vantaa|K|1981|1483|149000|100.5|Jönsaksenpiha 5 D
Kotkansiipi 3|Vantaa|K|1984|1304|75000|57.5|Kotkansiipi 3
Asola|VANTAA|K|1991|2501|98800|39.5|Haapakuja 2 A
Kuninkaanmäki|Vantaa|O|1970|2717|288000|106|Kuninkaanmäentie 15
Myyrmäki|Vantaa|K|1973|2926|79000|27|Suvantotie 4
Leinelä|Vantaa|O|2005|3533|530000|150|Vaahterakuja 5b
Aviapolis|Vantaa|K|2026|4658|225895|48.5|Pyhtäänkorventie 12a
Viertola|Vantaa|R|2012|4412|289000|65.5|Liljatie 5
Vapaala|Vantaa|K|2025|4615|209989|45.5|Piikkirinne 3 A 33
Myyrmäki|Vantaa|K|1982|2066|119800|58|Kivikirveenkuja 3 A
Myyrmäki|Vantaa|K|2014|3347|159000|47.5|Kilterinrinne 5 B
Martinlaakso|Vantaa|K|1999|1912|87000|45.5|Raappavuorenpolku 1 A
Vapaala|Vantaa|K|2025|4766|166821|35|Piikkirinne 3 A 35
Kaivoksela|Vantaa|K|1965|2041|298000|146|Ukonkivenpolku 7
Vapaala|Vantaa|K|2025|4813|154010|32|Piikkirinne 3 A 34
Vapaala|Vantaa|K|2025|4908|247865|50.5|Piikkirinne 3 A 32
Vapaala|Vantaa|K|2025|4468|209989|47|Piikkirinne 3 A 36
Hämeenkylä|Vantaa|R|1982|2778|225000|81|Auratie 2B B
Hämevaara|Vantaa|K|1966|2409|265000|110|Veitsitie 14
Vapaala|Vantaa|O|2023|4208|385000|91.5|Vapaalantie 84
Ruskeasanta|Vantaa|R|1987|3260|295000|90.5|Simonkyläntie 23 C
Hiekkaharju|Vantaa|K|2026|4569|159900|35|Tarhurintie 26
Hiekkaharju|Vantaa|K|2026|4613|209900|45.5|Tarhurintie 26
Myyrmäki|Vantaa|K|2009|3849|179000|46.5|Kilterinrinne 10 C
Jokiniemi|Vantaa|K|2015|653|45037|69|Lauri Korpisen katu 6
Koivukylä|/ Havukoski Vantaa|K|1973|1658|97000|58.5|Paimenenkatu 16 D
Nikinmäki|Vantaa|O|2021|4473|437000|97.7|Korennonkuja 4 B
Kivimäki|Vantaa|R|1980|3562|374000|105|Lintukalliontie 6 A
Myyrmäki|Vantaa|K|2023|5061|248000|49|Myyrmäentie 2e A
Myyrmäki|Vantaa|K|2022|4146|199000|48|Iskospolku 4
Kivistö|Vantaa|K|2026|4791|309000|64.5|Topaasikuja 10 A 183
Kaivoksela|Vantaa|K|1962|1618|89000|55|Kaivokselantie 8 C
Ylästö|Vantaa|R|2019|4874|348000|71.4|Isonmännyntie 38 A
Kivistö|Vantaa|K|2026|5067|152000|30|Topaasikuja 10 A 197
Asola|Vantaa|K|2019|3835|139990|36.5|Lipstikkakuja 1 A
Leppäkorpi|Vantaa|R|2008|3215|299000|93|Harmaahylkeenkuja 4 L
Ylästö|Vantaa|R|2026|5093|488900|96|Padisentie 11 A 1
Kuninkaala|Vantaa|O|2009|2286|535000|234|Kuusikkotie 17
Kivistö|Vantaa|K|2019|3159|199000|63|Safiirikuja 15 A
Hiekkaharju|Vantaa|O|2022|5255|515000|98|Tähtimöntie 10b
Ylästö|Vantaa|R|2017|4284|173500|40.5|Kehävuorenkuja 3
Koivuhaka|Vantaa|K|2020|4607|129000|28|Peltolantie 35 A
Myyrmäki|Vantaa|K|1979|1649|108000|65.5|Jönsaksenkuja 3 C
Tammisto|Vantaa|K|2022|4235|379000|89.5|Tammistontie 2
Vantaanlaakso|Vantaa|R|2010|582|34650|59.5|Vihuripolku 2
Pakkala|Vantaa|K|2010|627|27576|44|Antaksentie 1
Rajakylä|Vantaa|R|1993|2544|229000|90|Hiihtotie 10
Rajakylä|Vantaa|R|1986|2397|139000|58|Maratontie 34
Tammisto|Vantaa|R|2003|4481|289000|64.5|Sisukaurankaari 4
Ruskeasanta|Vantaa|K|1990|2689|199000|74|Laitakuja 1
Koivukylä|Vantaa|K|1989|1943|68000|35|Haapatie 25 B
Hakunila|Vantaa|K|1974|1131|69000|61|Oritie 2 B
Viertola|Vantaa|K|1986|2965|169000|57|Lauhatie 1
Kulomäki|Vantaa|O|1975|1229|145000|118|Laulurastaantie 24
Viertola|Vantaa|K|2022|4242|316000|74.5|Osmankäämintie 18 A
Kivistö|Vantaa|K|2015|691|35940|52|Jaspiskuja 10 A 22
Myyrmäki|Vantaa|K|1976|2764|199000|72|Jönsaksenpolku 4
Asola|Vantaa|K|2023|4549|116000|25.5|Lipstikkakuja 7 A
Kuusikko|Vantaa|R|2009|4455|245000|55|Akatemiantaival 32
Korso|Vantaa|R|1974|2500|250000|100|Korsontie 19 G
Aviapolis|Vantaa|K|2022|3964|335000|84.5|Perintötie 3
Korso|Leppäkorpi Vantaa|R|1989|2432|225000|92.5|Majavatie 3
Rajatorppa|Vantaa|K|1972|2625|84000|32|Sahatie 3
Asola|Vantaa|K|2023|4449|109000|24.5|Lipstikkakuja 7 A
Ilola|Vantaa|R|2011|4098|209000|51|Säveltie 1 B
Hämevaara|Vantaa|O|1970|3908|469000|120|Viikatetie 48
Keimola|Vantaa|K|2023|692|24914|36|Ajoportti 2 A 021
Koivuhaka|Vantaa|R|2022|4327|238000|55|Kuriiritie 26
Tikkurila|Vantaa|R|1985|3394|185000|54.5|Saratie 2
Kivistö|Vantaa|K|2018|4400|99000|22.5|Spinellikuja 5 B
Koivukylä|Vantaa|K|1977|671|50000|74.5|Karjopolku 14 A
Tikkurila|Vantaa|K|1984|2749|279000|101.5|Unikkotie 18 C
Kaivoksela|Vantaa|K|2014|746|44742|60|Husbackankuja 4
Koivukylä|Vantaa|K|1984|1778|104000|58.5|Virpikuja 4 B
Simonkylä|Vantaa|K|2014|3739|172000|46|Leinikkitie 13 A
Ilola|Vantaa|R|1997|2943|259000|88|Kuurakuja 1
Kivistö|Vantaa|K|2018|708|34679|49|Keltasafiirinpolku 6
Kivistö|Vantaa|K|2015|652|36209|55.5|Jaspiskuja 10 A 06
Leppäkorpi|Vantaa|R|1990|2865|165000|57.6|Lumikkotie 2
Rekola|Vantaa|R|1990|3385|308000|91|Ilkankuja 1
Vapaala|Vantaa|R|1989|2478|285000|115|Kaavintie 10
Varisto|Vantaa|O|1975|2694|229000|85|Luhtipolku 26 A
Ruskeasanta|Vantaa|R|1990|3043|175000|57.5|Kuoppatie 4
Myyrmäki|Vantaa|K|1973|2933|88000|30|Pyörrekuja 4
Havukoski|Vantaa|K|1974|1295|79000|61|Rautkallionkatu 12 A
Hakunila|Vantaa|K|1975|1459|89000|61|Oritie 4 A
Rajakylä|Vantaa|R|2003|3345|199000|59.5|Pallotie 17b
Tikkurila|Vantaa|K|1989|2606|185000|71|Lummetie 13 B
Ruskeasanta|Vantaa|R|1990|3289|245000|74.5|Kylmäojantie 2
Vantaanlaakso|Vantaa|R|1979|2503|209000|83.5|Emännänkuja 2
Vaarala|Vantaa|R|1983|3293|219000|66.5|Vaaralankulma 11 D
Vaarala|Vantaa|R|1982|3258|215000|66|Harjunreuna 29
Kivistö|Vantaa|O|2022|4606|479000|104|Paasikuja 12 A 2
Ilola|Vantaa|O|2011|3761|534000|142|Viisukuja 4
Hiekkaharju|Vantaa|R|1984|3308|258000|78|Kinaporinkuja 1
Myyrmäki|Vantaa|K|0|2864|169000|59|Ojahaantie 11
Rekola|Vantaa|R|2017|4363|349000|80|Kustaantie 14
Metsola|Vantaa|R|2025|4300|387000|90|Vesikkotie 12
Vapaala|Vantaa|O|2025|3971|409000|103|Talttakuja 2b D 4
Vapaala|Vantaa|O|2025|3664|425000|116|Talttakuja 2b B
Vaarala|Vantaa|R|2015|3533|325000|92|Kirkkokuja 10a
Korso|Vantaa|O|1982|2204|368000|167|Fasaanitie 7
Viertola|Vantaa|R|1978|2975|235000|79|Koiruohontie 3 as
Ruskeasanta|Vantaa|R|1987|3443|198000|57.5|Mistelikuja 22 D
Tikkurila|Vantaa|K|2004|4197|468000|111.5|Silkkitehtaantie 1 A
Ylästö|Vantaa|O|2022|5680|869000|153|Klementinvierto 12
Myyrmäki|Vantaa|K|1986|3048|128000|42|Vuollemutka 5
Metsola|Vantaa|O|1983|2475|344000|139|Majavatie 1b
Martinlaakso|Vantaa|K|1972|2174|125000|57.5|Raappavuorenkuja 8
Varisto|Vantaa|R|1977|2010|193000|96|Aitanavain 5 D
Rekola|Vantaa|R|2020|4233|309000|73|Tarjantie 8B 2
Rautkalliontie 10 E|Vantaa|K|1975|1563|93000|59.5|Rautkalliontie 10 E
Nikinmäki|Vantaa|R|2020|3840|288000|75|Vanha Porvoontie 376 E
Hiekkaharju|Vantaa|K|2019|4471|152000|34|Talkootie 1 A
Hiekkaharju|Vantaa|R|1990|2717|269000|99|Tervakkotie 24-26 B
Ylästö|Vantaa|O|1960|5452|398000|73|Hiirivuorenkuja 10a
Keimolanmäki|Vantaa|O|2026|4800|408000|85|Ajolenkki 20 C11
Kuninkaanmäki|Vantaa|O|2016|4258|528000|124|Haapamäentie 4 A
Länsimäki|Vantaa|K|1975|1470|122000|83|Pallaskero 4
Jokiniemi|Vantaa|K|2015|659|52031|79|Lauri Korpisen katu 6
Nikinmäki|Vantaa|R|2005|2527|379000|150|Turilaantie 4
Ilola|Vantaa|R|1996|2878|259000|90|Ilolantie 2 A
Kivistö|Vantaa|K|2016|3483|209000|60|Timanttikiteenkuja 8 A
Korso|Vantaa|R|2001|3520|264000|75|Pyykuja 21
Vierumäki|Vantaa|R|2001|2392|277500|116|Salkolantie 15 A 2
Metsola|Vantaa|R|2012|3612|298000|82.5|Norppatie 21 bB 1
Jokiniemi|Vantaa|R|1987|2950|149000|50.5|Kunnaantie 30
Ruskeasanta|Vantaa|R|1993|2714|228000|84|Simonkyläntie 34 A
Länsimäki|Vantaa|K|1972|1978|89000|45|Keihästie 5
Päiväkumpu|Vantaa|O|2025|4578|499000|109|Kyllikintie 21 B
Hiekkaharju|Vantaa|K|1956|3675|147000|40|Kielotie 52 B
Kaivoksela|Vantaa|K|1962|2391|165000|69|Kaivosvoudintie 5 A
Tikkurila|Vantaa|K|2001|3444|279000|81|Orvokkikuja 4
Myyrmäki|Vantaa|K|1982|1526|145000|95|Jönsaksenpolku 1
Vantaanlaakso|Vantaa|R|2007|3598|349000|97|Vanha Nurmijärventie 36
Leinelä|Vantaa|R|2004|3290|329000|100|Lehmustie 8
Martinlaakso|Vantaa|K|2012|4294|219000|51|Kivivuorentie 4
Riipilä|Vantaa|O|1967|2929|249000|85|Männiköntie 14
Petikko|Vantaa|K|1952|1471|75000|51|Pyymosantie 3
Leinelä|Vantaa|K|2016|3860|249000|64.5|Leineläntie 4
Havukoski|Vantaa|K|1974|1770|108000|61|Lauranpolku 3 A
Aviapolis|Vantaa|K|2026|4835|149900|31|Pyhtäänkorventie 12a
Viertola|Vantaa|K|1989|3096|226000|73|Unikkotie 22 c
Havukoski|Vantaa|K|1973|1800|108000|60|Virsutie 4-6 D
Länsimäki|Vantaa|R|1982|2210|179000|81|Pallastunturinkuja 7
Tikkurila|Vantaa|K|2023|4927|290684|59|Kielotie 34 C
Tikkurila|Vantaa|K|2023|5003|295163|59|Kielotie 34 C
Tikkurila|Vantaa|K|2023|5813|174397|30|Kielotie 34 C
Ylästö|Vantaa|R|2026|5174|390600|75.5|Padisentie 11 C 9
Kaskela|Vantaa|K|2021|2900|145000|50|Kaskelantie 11
Ilola|Vantaa|R|1989|3350|268000|80|Tasankopolku 4 B
Keimolanmäki|Vantaa|O|2026|4500|400500|89|Ajolenkki 20 B6
Leinelä|Vantaa|K|2021|4795|199000|41.5|Leinelänkaari 1
Martinlaakso|Vantaa|K|1973|1478|68000|46|Laajavuorenkuja 3
Kivimäki|Vantaa|R|1989|2353|220000|93.5|Kivimäentie 5 A
Martinlaakso|Vantaa|K|2011|3662|249000|68|Kivivuorentie 12 A
Kivistö|Vantaa|O|1995|2736|498000|182|Maitorpantie 8
Myyrmäki|Vantaa|K|1969|2614|149000|57|Vaahtokuja 6 F
Havukoski|Vantaa|K|1975|1150|69000|60|Evästie 10
Ruskeasanta|Vantaa|R|2016|4173|338000|81|Purokuja 4
Tikkurila|Vantaa|K|0|6275|160000|25.5|Kielotie 15E A
Tikkurila|Vantaa|K|2000|4543|159000|35|Orvokkikuja 6 A
Keimolanmäki|Vantaa|O|2026|4850|344350|71|Ajolenkki 20 C10
Tikkurila|Vantaa|K|2023|4814|284023|59|Kielotie 34 C
Keimolanmäki|Vantaa|O|2026|4700|399500|85|Ajolenkki 20 A3
Tikkurila|Vantaa|K|2023|5377|220437|41|Kielotie 34 C
Pakkala|Vantaa|K|2013|4197|319000|76|Pakkalanrinne 12 B
Koivuhaka|Vantaa|K|2019|4279|184000|43|Peltolantie 38
Kivistö|Vantaa|K|2019|3809|219000|57.5|Spinellikuja 9 A
Keimola|Vantaa|K|2023|764|27490|36|Ajoportti 2 A 060
Koivuhaka|Vantaa|O|1964|2532|319000|126|Lustetie 23
Keimola|Vantaa|K|2023|619|26914|43.5|Ajoportti 2 B 087
Martinlaakso|Vantaa|K|1970|3119|99800|32|Laajaniityntie 8 C
Pähkinärinne|Vantaa|K|1972|1471|75000|51|Lammasrinne 4 B
Tikkurila|Vantaa|K|2000|3333|215000|64.5|Orvokkikuja 6
Hiekkaharju|Vantaa|K|2026|4464|249990|56|Tarhurintie 26
Leinelä|Vantaa|R|2025|4823|299000|62|Pyökkikuja 16
Hiekkaharju|Vantaa|K|2026|4999|389943|78|Tarhurintie 26
Hiekkaharju|Vantaa|K|2026|5150|339900|66|Tarhurintie 26
Vantaanlaakso|Vantaa|R|2017|4206|429000|102|Viirikuja 2 B
Mikkola|Vantaa|K|1972|1615|105000|65|Marsinkuja 6 E
Leppäkorpi|Vantaa|O|2000|3613|299900|83|Kärppäpolku 7
Leppäkorpi|Vantaa|O|2000|3613|299900|83|Kärppäpolku 7
Kaskela|Vantaa|K|1988|1789|68000|38|Kannuskuja 9 E
Tikkurila|Vantaa|K|2003|4020|199000|49.5|Tädyketie 6
Jokiniemi|Vantaa|K|1955|2759|80000|29|Urheilutie 8 B
Louhela|/ Myyrmäki Vantaa|K|2006|3333|255000|76.5|Louhelantie 8 A
Hämevaara|Vantaa|K|2015|605|50829|84|Hämeenkyläntie 75
Kartanonkoski|Vantaa|K|2003|3782|225000|59.5|Ruotsintie 3 B
Leinelä|Vantaa|K|2016|3858|218000|56.5|Primavera 3
Kivistö|Vantaa|K|2016|832|24956|30|Timanttikuja 5
Vapaala|Vantaa|O|1969|2175|498000|229|Höylätie 9
Tammisto|Vantaa|K|2004|3727|259000|69.5|Tammistonkatu 29 B
Länsimäki|Vantaa|R|1979|2246|219000|97.5|Kurukuja 4 F
Louhela|Vantaa|K|2023|3774|101900|27|Haltiantie 16 B
Myyrmäki|Vantaa|K|2014|3770|148900|39.5|Kilterinrinne 5 A
Rajatorppa|Vantaa|K|1971|3387|105000|31|Nuijatie 19
Myyrmäki|Vantaa|K|2001|2966|215000|72.5|Ojahaanrinne 2 C
Ylästö|Vantaa|R|1992|3160|395000|125|Raiviotie 7a
Viertola|Vantaa|O|0|5105|388000|76|Rapsikuja 5 C
Länsimäki|Vantaa|K|1972|1513|115000|76|Maalinauhantie 1 B
Kaivoksela|Vantaa|K|1999|3033|279000|92|Pronssikuja 2 C
Länsimäki|Vantaa|K|2019|663|24547|37|Maalinauhantie 16
Myyrmäki|Vantaa|K|1972|2125|119000|56|Putouskuja 2 A
Vapaala|Vantaa|R|2014|4520|339000|75|Ilpolantie 48b
Kivistö|Vantaa|O|1967|2333|315000|135|Kaskitie 5
Kaivoksela|Vantaa|K|1964|2224|129000|58|Kaivosrinteentie 2 E
Itä-Hakkila|Vantaa|R|2026|4891|269000|55|Koulutie 28 B
Pakkala|Vantaa|K|2003|3934|360000|91.5|Lähettilääntie 5 D
Tammisto|Vantaa|K|2010|642|44601|69.5|Rosendalinkuja 4
Heporinne 2 aC|Vantaa|K|2022|4026|155000|38.5|Heporinne 2 aC
Viertola|Vantaa|R|2018|4563|365000|80|Savikkatie 20 E
Vantaanlaakso|Vantaa|K|1989|3187|145000|45.5|Sarastuspolku 5
Rajakylä|Vantaa|K|2019|5000|119990|24|Rajakyläntie 52 A
Malminiitty|Vantaa|K|2016|3698|159000|43|Malminiityntie 28 A
Leppäkorpi|Vantaa|R|1990|2365|149000|63|Ilvestie 3
Jokiniemi|Vantaa|K|1963|2188|128000|58.5|Ohrakuja 2 C
Vapaala|Vantaa|O|2000|2860|389000|136|Kierretie 8b
Kartanonkoski|Vantaa|K|2010|4535|229000|50.5|Ylästöntie 16
Myyrmäki|Vantaa|K|1973|2285|162245|71|Suvantotie 4 E
Korso|Vantaa|R|1990|1899|357000|188|Salkolantie 7a
Martinlaakso|Vantaa|K|1972|2180|119900|55|Raappavuorenreuna 2
Myyrmäki|Vantaa|K|2003|3407|184000|54|Vaskivuorentie 12 B
Rajakylä|Vantaa|R|2007|3248|328000|101|Juoksutie 2
Tammisto|Vantaa|K|2005|4429|217000|49|Tammistonkatu 13
Päiväkumpu|Vantaa|O|2007|2677|572000|213.7|Tuovinpolku 1
Martinlaakso|Vantaa|K|1971|2655|146000|55|Raappavuorenreuna 4 F
Matari|Vantaa|O|1986|3080|308000|100|Ajomiehenkuja 9
Kartanonkoski|Vantaa|K|2004|3876|188000|48.5|Ruotsintie 5
Myyrmäki|Vantaa|K|1970|2524|159000|63|Vaahtorinne 6
Hiekkaharju|Vantaa|K|2013|684|37618|55|Tarhurintie 11 A 10
Martinlaakso|Vantaa|K|1972|2658|198000|74.5|Raappavuorenkuja 10 A
Nikinmäki|Vantaa|O|2019|4245|225000|53|Koppakuoriaisentie 4 I
Länsimäki|Vantaa|K|1975|1042|62000|59.5|Pallaskero 4 A
Kivistö|Vantaa|R|2019|3969|389000|98|Murrokkotie 6 as B2
Veromies|Aviapolis Vantaa|K|2019|4100|172200|42|Perintötie 1 G
Aviapolis|Vantaa|K|2026|4038|189800|47|Pyhtäänkorventie 12a
Aviapolis|Vantaa|K|2026|3833|279800|73|Pyhtäänkorventie 12a
Hakkila|Vantaa|O|2009|3308|483000|146|Malmarintie 18
Vantaanlaakso|Vantaa|R|2017|4647|474000|102|Viirikuja 2
Varisto|Vantaa|R|2024|4865|324000|66.6|Suovatie 19 B
Koivuhaka|Vantaa|K|2015|3749|314900|84|Nukenkaulus 2 B
Varisto|Vantaa|O|1978|1737|198000|114|Luuvakuja 1
