Moikoinen|Turku|R|1985|2355|199000|84.5|Pampinkuja 6 E
Kupittaa|Turku|K|1960|4792|115000|24|Uudenmaankatu 18 as
Suikkila|Turku|K|1970|2143|165000|77|Toistalontie 2 D
Keskusta|Turku|K|1956|3300|198000|60|Humalistonkatu 7 a B
Länsikeskus|Turku|K|2019|3467|208000|60|Pryssinkatu 10
Iso-Heikkilä|Turku|K|1956|1855|115000|62|Kanslerintie 8 B
Kähärinmäki|Turku|R|2026|5886|618000|105|Vakka-Suomentie 12 as. 3
Martti|Turku|K|1980|2486|220000|88.5|Itäinen Pitkäkatu 82
Vätti|Turku|R|2019|4103|279000|68|Rauninaukio 4 A
Martti|Turku|K|2021|4975|199000|40|Kupittaankatu 87
Hirvensalo|Turku|R|2024|6090|679000|111.5|Pastorinkuja 5
Pääskyvuori|Turku|K|1969|2173|163000|75|Tilhenkatu 21 E
Hirvensalo|/ Haarla Turku|R|2018|3824|348000|91|Meritalontie 27 A
Nättinummi|Turku|K|1971|1587|119000|75|Eskonpolku 2 A
Kaerla|Turku|O|1956|2131|179000|84|Suolakankareenkatu 20
Pohjola|Turku|K|2011|514|33381|65|Resiinaraitti 6
Martti|Turku|K|2003|3791|345000|91|Itäinen Rantakatu 60a B
Kastu|Turku|K|1964|2108|137000|65|Taskulantie 2 E
Iso-Heikkilä|Turku|K|2025|585|26612|45.5|Kirstintasku 2 B 50
Toijainen|Turku|O|2012|2905|398000|137|Johanneksentie 21
Runosmäki|Turku|K|0|1432|89500|62.5|Friskinpolku 7 D
Pohjola|Turku|K|2020|4971|256000|51.5|Paratiisintie 1 A
Ilpoinen|Turku|K|1972|1982|109000|55|Lauklähteenkatu 11
Keskusta|Turku|K|2006|4407|238000|54|Ketarantie 24 B
Pohjola|Turku|K|1922|3944|213000|54|Niklaksenkatu 10
Mälikkälä|Turku|O|2014|2778|489000|176|Suoniityntie 11
Pitkämäki|Turku|O|2003|2945|698000|237|Vähätalonkatu 23
Vasaramäki|Turku|K|1961|1908|93500|49|Rakuunatie 57 F
Pääskyvuori|Turku|K|2023|3913|225000|57.5|Linkkitorninkatu 3
II|kaupunginosa Turku|K|1965|2813|173000|61.5|Luostarinkatu 12
Keskusta|Turku|K|2022|7224|549000|76|Nahkurinkatu 6 B 154
Kakola|Turku|R|2017|5179|549000|106|Michailowinkatu 7
Ieskatu|Turku|K|1984|1079|82000|76|Ieskatu 9
Itäinen|keskusta Turku|K|1967|3917|329000|84|Kivenhakkaajankatu 3
Kaerla|Turku|R|0|2081|129000|62|Punomontie 24 as 2
Keskusta|Turku|K|1962|3921|149000|38|Yliopistonkatu 32 B
Ilpoinen|Turku|K|1968|1970|132000|67|Lauklähteenkatu 5 B
Keskusta|Turku|K|1958|3254|397000|122|Kauppiaskatu 13
Kärsämäki|Turku|R|1993|2013|159000|79|Kärsämäentie 66 as
Westpark|Länsikeskus Turku|K|2011|3483|209000|60|Kympinkatu 3
Ilpoinen|Turku|K|1971|1483|109000|73.5|Jaakkimankatu 9 B
Linnanfältti|Turku|R|2017|3409|150000|44|Kalastajankatu 3 B
Pääskyvuori|Turku|K|2021|3841|169000|44|Pääskysillankatu 9 A
Kakola|Turku|K|2020|3897|189000|48.5|Tiililinnankatu 2 A
Varissuo|Turku|K|1978|1113|69000|62|Karvataskunkatu 10 E
Keskusta|Turku|K|1973|3753|167000|44.5|Puutarhakatu 14
Nättinummi|Turku|K|1970|2453|184000|75|Kreetankatu 1 B
Keskusta|Turku|K|1924|4754|599000|126|Brahenkatu 9b
Nummi|Turku|K|1936|2637|149000|56.5|Suntiontie 10 as
Keskusta|Turku|K|1929|3338|227000|68|Rauhankatu 12a A
Varissuo|Turku|R|1978|1528|149000|97.5|Konradinkuja 3 A
Keskusta|Turku|K|1962|4000|128000|32|Läntinen Pitkäkatu 24 C
Nummenmäki|Turku|K|1971|1987|149000|75|Paaskunnankatu 12 C
Itäinen|keskusta Turku|K|1924|3666|404000|110.2|Sirkkalankatu 11
Pohjola|Turku|K|2020|4677|224500|48|Paratiisintie 1 A
Mäntymäki|Turku|O|2008|4362|458000|105|Toivolankatu 38
Teräsrautela|Turku|K|1989|2049|168000|82|Topiaksenkatu 3 C
Herttuankulma|Turku|K|2020|4941|126000|25.5|Malin Trällin Kuja 3
Runosmäki|Turku|K|1974|1459|89000|61|Majoitusmestarinkatu 1 F
Hirvensalo|Turku|R|2002|3159|259000|82|Papinsalmenkatu 35
Samppalinna|Turku|K|2025|9178|849000|92.5|Sepänkatu 1C 105
Samppalinna|Turku|K|2025|7526|429000|57|Sepänkatu 1C 104
Samppalinna|Turku|K|2025|7000|399000|57|Sepänkatu 1C 99
Samppalinna|Turku|K|2025|6474|369000|57|Sepänkatu 1C 89
Samppalinna|Turku|K|2025|7151|379000|53|Sepänkatu 1C 80
Kastu|Turku|R|1966|2143|255000|119|Pulmussuontie 13
Mälikkälä|Turku|R|1988|2536|279000|110|Rakennusmestarintie 52 C
Herttuankulma|Turku|K|2023|4168|298000|71.5|Hovineidonkatu 9
Majakkaranta|Turku|K|1993|3000|156000|52|Ahterikatu 4
Kastu|Turku|O|1961|1853|189000|102|Leipäläntie 3
Kakola|Turku|K|2022|5159|178000|34.5|Tiililinnankatu 7 A
Jäkärlä|Turku|O|1975|655|95000|145|Asematie 48
Luolavuori|Turku|K|1967|2167|65000|30|Vuorelantie 6 A
Varissuo|Turku|K|1976|991|58000|58.5|Hintsa Knaapin katu 8
Pohjola|Turku|K|1956|2636|145000|55|Köydenpunojankatu 9 C
Runosmäki|Turku|K|1975|1855|115000|62|Raskinpolku 9 C
Itäharju|Turku|K|1966|1963|159000|81|Ylännekatu 14 L
Uittamo|Turku|K|1965|1500|99000|66|Rusthollinkatu 11 C
Pohjola|Turku|K|1957|2866|235000|82|Juhannuskatu 10
Ilpoinen|Turku|K|1970|1784|239000|134|Pellonperänkatu 1
Keskusta|Turku|K|2000|3060|179000|58.5|Verkatehtaankatu 5 A
Pahaniemi|Turku|O|1950|1882|160000|85|Päivölänkatu 9
Keskusta|Turku|K|2022|3760|188000|50|Ruissalontie 12a A
Laukkavuori|Turku|K|2012|3464|239000|69|Munkkionkuja 6 B
Raunistula|Turku|K|2018|5792|139000|24|Raunistulantie 45 H
Itäinen|Keskusta Turku|K|1970|3496|215000|61.5|Itäinen Pitkäkatu 29 B
Länsikeskus|Turku|K|1939|2224|84500|38|Kujanpää 4 as
Kuuvuori|Turku|K|1960|2078|160000|77|Hakapellonkatu 6 E
Nättinummi|Turku|K|1976|2421|69000|28.5|Ekmaninkatu 4 A
Pansio|Turku|K|1957|1144|59500|52|Ruotsinsalmenkatu 8 B
Haarla|Turku|R|1997|2731|142000|52|Laitainen 7 as.
Härkämäki|Turku|K|1975|873|69000|79|Häränajajanpolku 3
Lauste|Turku|K|1980|837|54000|64.5|Raatimiehenkatu 3 C
Petrelius/Luolavuori|Turku|K|1973|2933|88000|30|Ruiskatu 6 B
Martti|Turku|K|1928|2743|96000|35|Vilhonkatu 12 A
Runosmäki|Turku|K|1975|1644|83000|50.5|Varusmestarintie 6 E
Kähäri|Turku|K|1892|2731|213000|78|Vakka-Suomentie 16 B
Satava|Turku|O|1964|2082|229000|110|Samppaantie 58
Keskusta|Turku|K|1906|2690|468000|174|Kaskenkatu 1 A
